id	periodo	estu_tipodocumento	cole_area_ubicacion	cole_bilingue	cole_calendario	cole_caracter	cole_jornada	cole_mcpio_ubicacion	cole_naturaleza	estu_genero	fami_educacionmadre	fami_educacionpadre	fami_estratovivienda	fami_personashogar	fami_tieneautomovil	fami_tienecomputador	fami_tieneinternet	fami_tienelavadora	punt_ingles	punt_matematicas	punt_sociales_ciudadanas	punt_c_naturales	punt_lectura_critica	punt_global
8613	2022	2	2	2	1	1	2	9	1	1	5	2	2	3	1	1	1	1	2	3	1	1	1	1
8614	2022	1	1	2	1	1	6	14	1	2	2	5	1	2	0	0	0	1	3	3	3	2	2	3
8615	2022	1	2	2	1	1	2	8	1	2	5	5	2	2	0	0	1	1	3	4	4	3	4	4
8616	2022	1	1	2	1	1	2	10	1	1	2	2	2	3	0	1	0	1	1	1	1	1	1	1
8617	2022	1	2	2	1	1	6	17	1	2	5	2	7	3	0	0	1	0	3	2	4	4	4	3
8618	2022	1	2	2	1	2	6	12	1	2	5	3	1	3	0	0	0	0	2	2	3	2	3	2
8619	2022	1	2	2	1	1	2	3	1	2	5	3	1	2	0	1	1	1	2	2	1	1	3	2
8620	2022	1	1	2	1	3	2	3	1	2	4	4	1	2	0	0	0	1	2	3	3	4	3	3
8621	2022	1	1	2	1	1	1	10	1	1	2	2	4	4	0	0	0	1	2	1	3	1	1	2
8622	2022	1	2	2	1	1	6	13	1	2	3	2	7	2	0	0	0	0	2	1	1	2	1	1
8623	2022	1	2	2	1	2	2	3	1	2	3	2	2	2	0	1	1	0	4	2	3	3	4	3
8624	2022	1	2	2	1	1	1	3	1	1	7	8	3	3	1	1	1	1	4	4	4	4	4	4
8625	2022	1	2	2	1	3	2	3	1	2	2	2	1	3	0	0	0	0	1	2	1	1	2	2
8626	2022	1	2	2	1	1	6	12	1	2	3	3	7	2	0	0	1	1	1	1	1	1	1	1
8627	2022	1	2	2	1	1	4	9	1	2	5	5	4	2	0	1	0	1	3	2	3	2	1	2
8628	2022	1	2	2	1	3	2	3	2	1	1	1	6	2	1	1	1	1	4	4	4	4	4	4
8629	2022	1	1	2	1	2	6	10	1	1	2	2	7	3	1	1	1	1	1	2	3	1	1	1
8630	2022	2	1	2	1	1	1	10	1	1	3	3	1	5	0	0	1	1	2	1	2	1	1	1
8631	2022	2	1	2	1	1	1	10	1	2	2	2	1	3	0	0	0	1	3	3	4	3	4	4
8632	2022	1	1	2	1	3	6	18	1	2	3	3	7	3	0	0	0	1	1	1	2	1	1	1
8633	2022	1	2	2	1	3	1	3	1	1	1	2	2	2	0	0	1	0	4	4	4	4	3	4
8634	2022	1	2	2	1	1	6	24	1	1	2	3	1	2	0	0	0	1	2	3	4	4	3	3
8635	2022	1	1	2	1	3	6	3	1	2	4	4	1	2	0	1	1	0	3	4	4	4	4	4
8636	2022	1	2	2	1	1	2	27	1	1	2	2	1	3	0	1	1	1	1	2	3	3	2	3
8637	2022	1	2	2	1	3	2	3	2	2	1	9	4	3	1	1	1	1	4	4	4	4	4	4
8638	2022	2	2	2	1	1	3	11	1	1	4	3	1	2	0	0	0	0	1	1	1	2	1	1
8639	2022	2	2	2	1	1	6	11	1	1	4	4	1	3	0	0	1	1	2	3	4	3	3	3
8640	2022	1	2	2	1	3	3	3	1	2	5	5	1	3	0	0	0	0	2	1	3	3	3	2
8641	2022	1	2	2	1	1	6	3	1	1	3	2	2	2	0	1	1	1	3	4	4	4	3	4
8642	2022	1	2	2	1	1	6	1	1	2	7	11	2	2	0	0	0	0	2	3	1	3	3	2
8643	2022	1	2	2	1	1	6	13	1	2	2	7	2	4	0	1	1	1	4	4	4	4	4	4
8644	2022	1	2	2	1	1	2	7	1	2	4	3	2	2	0	0	1	1	1	2	2	2	3	2
8645	2022	2	1	2	1	3	2	29	1	2	2	3	1	3	0	0	0	0	1	3	4	2	3	3
8646	2022	1	2	2	1	1	4	3	1	2	7	8	3	1	0	1	1	1	3	3	4	3	3	3
8647	2022	1	2	2	1	1	2	3	1	1	3	4	4	2	1	1	1	1	4	3	1	1	3	2
8648	2022	1	2	2	1	2	1	19	1	1	1	2	3	3	0	0	1	1	3	4	4	4	4	4
8649	2022	2	1	2	1	1	2	26	1	1	10	10	3	3	0	0	0	1	1	1	1	1	2	1
8650	2022	1	2	2	1	1	2	3	1	2	2	1	1	3	0	1	1	0	3	2	3	3	3	3
8651	2022	1	2	2	1	3	1	3	1	2	7	7	1	2	0	1	1	1	4	4	4	4	4	4
8652	2022	1	1	2	1	1	6	22	1	1	4	8	3	3	0	0	1	0	3	3	2	2	3	3
8653	2022	1	1	2	1	1	2	24	1	2	2	6	1	2	0	0	1	1	1	1	1	2	2	1
8654	2022	1	2	2	1	2	2	3	1	2	5	4	1	3	0	0	1	1	2	2	1	3	2	2
8655	2022	1	1	2	1	2	2	1	1	1	4	5	4	2	0	1	0	1	1	1	2	1	1	1
8656	2022	1	2	2	1	1	6	3	1	2	1	2	2	3	0	1	1	1	4	4	4	3	4	4
8657	2022	1	1	2	1	1	1	14	1	2	3	3	2	2	0	0	0	1	4	3	3	2	3	3
8658	2022	2	1	2	1	1	6	22	1	2	6	3	1	4	0	0	0	1	1	1	3	1	1	1
8659	2022	6	2	2	1	3	3	3	1	2	4	5	7	3	0	0	0	0	1	1	2	1	2	2
8660	2022	1	2	2	1	1	1	3	1	1	8	8	2	1	0	1	1	1	4	2	4	3	4	3
8661	2022	1	2	2	1	3	2	3	2	2	1	9	4	1	1	1	1	1	4	3	4	4	4	4
8662	2022	1	2	2	1	3	4	9	1	2	3	3	2	2	0	1	1	1	2	1	2	1	1	1
8663	2022	1	1	2	1	2	2	6	1	2	5	5	1	1	0	1	1	1	3	3	3	4	3	3
8664	2022	1	2	2	1	1	2	9	1	1	6	2	2	2	0	0	1	1	3	2	1	1	2	1
8665	2022	1	2	2	1	1	2	3	1	2	2	2	3	3	0	0	1	0	3	2	3	3	2	3
8666	2022	1	2	2	1	1	6	5	1	2	6	7	2	2	1	0	1	1	3	1	1	1	3	2
8667	2022	1	2	2	1	2	6	16	1	1	1	1	4	2	1	1	1	0	1	1	1	1	1	1
8668	2022	2	2	2	1	3	3	9	1	1	5	5	1	3	0	0	1	1	2	3	3	3	3	3
8669	2022	1	2	2	1	3	2	3	2	1	1	10	5	2	1	1	1	1	2	1	1	1	1	1
8670	2022	1	2	2	1	2	6	3	1	1	2	7	2	3	1	1	1	1	4	4	2	2	2	3
8671	2022	1	1	2	1	1	6	14	1	1	3	3	3	3	0	1	0	1	2	1	1	1	1	1
8672	2022	6	2	2	1	3	6	3	1	1	2	5	1	2	0	0	1	1	3	2	3	3	2	3
8673	2022	2	2	2	1	1	2	9	1	2	3	3	1	2	0	0	0	0	1	1	2	1	1	1
8674	2022	1	1	2	1	1	6	22	1	2	2	2	7	2	0	0	1	1	3	3	4	3	4	4
8675	2022	1	2	2	1	1	6	9	1	2	2	3	1	3	0	0	1	1	2	2	3	3	3	3
8676	2022	1	2	2	1	1	6	23	1	2	10	2	2	3	0	0	0	1	2	1	2	1	2	1
8677	2022	1	2	2	1	1	6	24	1	1	5	2	1	3	0	0	1	0	3	3	4	4	3	4
8678	2022	2	2	2	1	1	6	12	1	1	4	10	2	3	1	0	1	1	1	2	2	1	1	2
8679	2022	1	2	2	1	3	2	3	1	1	2	5	1	2	0	0	0	0	4	3	3	3	3	3
8680	2022	1	2	2	1	1	6	3	1	1	4	5	1	2	0	0	0	1	1	1	1	2	2	1
8681	2022	1	1	2	1	1	6	3	1	2	3	5	4	2	0	0	0	1	2	1	2	2	1	2
8682	2022	1	2	2	1	1	1	4	1	1	2	5	2	1	0	0	0	0	1	1	1	1	2	1
8683	2022	1	2	2	1	3	2	3	1	2	7	7	3	2	0	0	1	1	3	2	1	3	2	2
8684	2022	1	2	2	1	3	2	3	2	1	4	5	3	3	1	1	1	1	4	4	4	4	4	4
8685	2022	2	2	2	1	1	6	9	1	1	2	4	1	3	0	0	1	1	2	1	1	1	2	1
8686	2022	1	2	2	1	1	6	13	1	2	7	6	4	1	0	1	1	1	1	2	2	3	4	3
8687	2022	1	2	2	1	3	2	3	1	1	5	2	3	5	0	0	1	1	1	3	2	3	3	3
8688	2022	1	2	2	1	3	2	3	1	2	1	1	2	3	0	1	1	1	4	3	4	3	4	4
8689	2022	1	2	2	1	3	2	3	2	1	1	1	4	2	1	1	1	1	4	4	4	4	4	4
8690	2022	1	2	2	1	1	6	24	1	2	3	4	1	4	0	0	0	1	2	3	2	1	1	2
8691	2022	1	2	2	1	1	1	12	1	1	1	2	3	3	0	1	1	1	4	4	3	4	4	4
8692	2022	1	2	2	1	1	6	1	1	2	5	5	6	2	0	0	0	0	1	1	2	1	1	1
8693	2022	1	2	1	1	1	2	2	1	2	3	3	1	3	0	0	0	1	2	3	4	3	3	4
8694	2022	1	2	2	1	1	6	9	1	2	7	4	1	3	0	0	1	1	1	3	2	3	2	2
8695	2022	1	2	2	1	1	6	3	1	2	7	2	2	4	0	1	1	1	3	4	3	2	3	3
8696	2022	1	1	2	1	1	6	22	1	1	1	5	1	4	0	1	1	1	1	1	2	2	1	2
8697	2022	1	2	2	1	4	5	3	2	2	3	5	1	3	0	0	0	1	2	3	3	2	3	3
8698	2022	1	2	2	1	1	6	30	1	2	3	7	2	4	0	0	1	0	3	4	4	4	2	4
8699	2022	1	1	2	1	2	6	14	1	1	2	2	2	4	0	0	0	0	2	4	4	3	4	4
8700	2022	1	2	2	1	1	6	17	1	1	1	1	2	3	0	0	1	1	3	4	4	4	4	4
8701	2022	2	2	2	1	1	1	12	1	2	2	5	3	1	0	0	0	0	3	3	3	3	3	3
8702	2022	2	2	2	1	1	2	16	1	1	5	4	3	4	0	0	0	1	3	2	1	3	2	2
8703	2022	1	2	2	1	1	6	11	1	1	5	2	3	3	0	0	0	1	3	2	1	2	2	2
8704	2022	1	1	2	1	1	6	1	1	2	3	2	4	2	1	1	1	1	3	3	3	2	2	3
8705	2022	1	2	2	1	1	6	12	1	2	1	3	4	4	0	0	1	1	2	1	1	1	3	1
8706	2022	1	2	2	1	3	1	19	1	1	9	4	1	2	0	0	1	1	1	2	1	2	1	2
8707	2022	1	2	2	1	1	1	12	1	1	7	6	1	4	0	0	1	0	1	1	3	1	3	2
8708	2022	1	2	2	1	3	2	3	2	2	4	1	3	2	1	0	1	1	4	4	4	4	3	4
8709	2022	1	2	2	1	3	2	9	2	1	7	11	2	2	0	1	1	1	4	4	4	4	4	4
8710	2022	1	2	2	1	1	3	17	1	2	7	10	1	2	0	0	0	0	1	3	3	3	2	3
8711	2022	1	1	2	1	3	1	3	1	1	5	5	7	3	0	0	0	1	1	1	1	3	1	1
8712	2022	1	2	2	1	1	1	3	1	1	1	2	3	4	0	1	1	1	4	4	4	4	4	4
8713	2022	2	2	2	1	1	3	9	1	1	1	1	1	2	1	0	1	1	1	1	1	1	1	1
8714	2022	2	2	2	1	3	1	3	1	1	8	8	1	1	0	0	1	1	4	2	4	4	4	4
8715	2022	2	1	2	1	1	2	7	1	1	10	4	2	2	0	0	0	0	3	3	3	2	2	3
8716	2022	1	2	2	1	2	6	3	1	2	1	7	4	3	0	0	1	1	1	1	1	1	2	1
8717	2022	1	2	2	1	1	6	30	1	2	7	1	2	2	0	0	1	1	3	2	2	3	2	2
8718	2022	1	1	2	1	3	6	21	1	1	2	5	2	3	0	0	1	1	2	2	1	1	1	1
8719	2022	1	2	2	1	2	6	12	1	1	11	2	7	5	0	0	1	1	2	2	2	1	3	2
8720	2022	1	2	2	1	1	2	8	1	2	1	1	3	3	1	0	1	1	4	4	4	4	4	4
8721	2022	1	2	2	1	3	2	19	2	2	5	10	2	1	0	0	1	0	2	1	1	1	1	1
8722	2022	1	2	2	1	1	2	28	1	2	2	1	1	2	0	1	1	1	1	1	1	1	1	1
8723	2022	1	2	2	1	3	2	19	1	2	5	2	1	3	0	0	0	1	3	2	1	2	2	2
8724	2022	1	1	2	1	1	6	17	1	2	3	3	1	3	0	0	0	1	2	1	1	1	1	1
8725	2022	1	1	2	1	3	2	30	1	1	1	7	2	2	0	0	0	1	1	2	2	1	2	2
8726	2022	2	1	2	1	1	1	12	1	2	4	3	1	4	0	0	0	1	1	2	1	1	3	1
8727	2022	2	2	2	1	3	3	9	1	2	5	5	1	1	0	0	0	0	1	1	2	2	2	2
8728	2022	1	1	2	1	2	6	10	1	2	5	7	2	2	0	0	0	0	2	2	1	3	2	2
8729	2022	1	1	2	1	1	4	15	1	1	3	3	2	2	0	0	0	0	3	3	4	3	4	4
8730	2022	1	2	2	1	3	1	3	1	2	2	2	3	2	0	1	0	1	4	3	2	3	2	3
8731	2022	2	2	2	1	3	2	3	1	2	4	6	1	1	0	0	0	1	1	1	2	1	1	1
8732	2022	1	1	2	1	1	2	3	1	1	5	4	1	1	0	0	0	1	2	2	1	2	3	2
8733	2022	1	2	2	1	3	2	19	1	2	2	3	1	3	0	1	1	1	2	1	2	2	2	1
8734	2022	2	1	2	1	1	3	10	1	1	5	5	7	1	0	1	0	1	2	1	1	1	1	1
8735	2022	1	1	2	1	1	6	21	1	1	6	2	1	2	0	0	0	1	3	2	1	2	1	1
8736	2022	1	2	2	1	1	6	3	1	2	5	11	3	3	0	0	1	1	2	1	1	1	2	1
8737	2022	1	1	2	1	2	6	3	1	1	2	1	2	3	1	1	1	1	4	4	3	4	4	4
8738	2022	1	1	2	1	3	1	19	1	2	3	7	1	2	0	0	0	1	1	1	1	2	2	1
8739	2022	1	2	2	1	1	4	9	1	1	1	8	1	2	0	0	1	1	3	3	2	3	3	3
8740	2022	1	2	2	1	2	6	3	1	1	1	8	2	2	0	0	1	0	4	4	4	4	4	4
8741	2022	1	2	2	1	2	6	16	1	1	2	2	4	3	1	0	1	1	1	2	2	2	2	2
8742	2022	1	2	2	1	1	2	7	1	2	1	3	2	3	0	0	1	1	2	3	2	3	3	3
8743	2022	1	2	2	1	2	6	12	1	1	10	3	4	4	0	0	1	1	2	2	1	2	1	2
8744	2022	2	2	2	1	1	3	13	1	1	3	5	2	4	0	0	1	1	3	3	3	2	3	3
8745	2022	2	2	2	1	3	1	3	1	1	7	5	1	2	0	1	1	1	4	3	3	4	3	4
8746	2022	4	2	2	1	3	3	3	1	1	2	11	2	3	0	1	1	1	4	3	4	2	3	3
8747	2022	1	2	2	1	1	6	9	1	1	10	10	1	1	0	0	0	0	1	3	2	3	2	2
8748	2022	1	2	2	1	1	1	4	1	1	1	1	2	3	1	1	1	1	2	2	2	2	4	3
8749	2022	1	2	2	1	2	1	3	1	2	7	8	2	5	1	1	1	1	1	3	3	2	1	2
8750	2022	1	2	2	1	3	1	3	1	2	2	2	1	2	0	0	1	1	3	2	3	1	2	2
8751	2022	1	2	2	1	3	2	19	1	2	5	5	1	3	0	0	0	0	2	2	2	1	2	2
8752	2022	1	1	2	1	1	2	15	1	1	4	3	7	3	0	0	0	0	2	2	2	3	3	3
8753	2022	1	2	2	1	1	1	3	1	1	1	5	2	2	0	1	1	1	4	4	3	4	4	4
8754	2022	1	2	2	1	1	2	12	1	1	1	2	2	3	0	1	1	1	2	1	1	2	1	1
8755	2022	1	1	2	1	1	2	10	1	2	7	8	1	3	0	0	0	1	3	2	3	4	2	3
8756	2022	2	2	2	1	1	1	12	1	1	3	4	5	3	1	0	0	1	3	2	1	1	2	2
8757	2022	1	2	2	1	3	2	3	2	2	1	1	5	2	1	1	1	1	4	4	4	3	4	4
8758	2022	1	2	2	1	1	2	3	1	1	2	5	1	3	1	0	1	1	2	2	1	2	3	2
8759	2022	1	2	2	1	2	1	19	1	1	2	5	7	2	0	0	1	1	2	3	1	3	2	2
8760	2022	1	1	2	1	2	6	13	1	1	5	2	1	4	0	0	0	1	1	1	1	2	1	1
8761	2022	1	1	2	1	1	2	13	1	2	2	3	2	2	0	0	0	1	3	1	4	4	4	3
8762	2022	1	2	2	1	2	6	22	1	1	2	3	3	3	0	0	0	1	3	4	2	3	3	3
8763	2022	1	2	2	1	1	6	13	1	2	2	1	2	2	0	1	1	1	4	4	4	4	4	4
8764	2022	1	2	2	1	1	1	3	1	1	3	2	1	3	0	1	1	1	4	4	4	4	4	4
8765	2022	1	2	2	1	1	6	3	1	2	7	7	3	2	0	1	1	1	4	3	4	4	4	4
8766	2022	1	1	2	1	1	1	12	1	2	7	2	1	4	0	0	0	1	1	2	1	2	1	1
8767	2022	1	2	2	1	3	4	3	2	1	1	1	3	2	1	1	1	1	4	4	4	4	3	4
8768	2022	1	2	2	1	3	4	3	2	2	9	9	6	2	1	1	1	1	4	4	4	4	4	4
8769	2022	1	2	2	1	1	6	12	1	2	7	1	5	5	0	0	1	1	2	1	2	2	1	1
8770	2022	2	2	2	1	3	3	3	1	2	2	8	1	2	0	0	0	0	2	2	2	3	2	2
8771	2022	1	2	2	1	3	1	3	1	2	5	2	3	2	1	0	1	1	3	1	1	1	3	1
8772	2022	1	2	2	1	3	3	3	1	1	2	8	3	1	0	1	1	0	3	2	3	2	4	3
8773	2022	1	2	2	1	1	6	18	1	2	2	1	1	2	1	0	1	1	1	1	3	1	2	2
8774	2022	2	2	2	1	1	6	3	1	1	8	8	4	3	0	1	1	1	4	4	4	4	4	4
8775	2022	1	1	1	1	1	2	13	1	2	5	3	3	4	0	0	0	1	1	2	2	1	1	2
8776	2022	1	2	2	1	1	1	3	1	2	5	3	6	3	0	1	1	1	1	1	1	1	1	1
8777	2022	1	1	2	1	2	2	1	1	1	10	3	7	4	0	0	0	0	3	2	1	2	2	2
8778	2022	1	2	2	1	1	6	9	1	2	5	2	1	3	0	0	1	1	3	3	2	2	3	3
8779	2022	1	2	2	1	1	2	12	1	1	1	1	4	4	1	1	1	1	4	4	3	3	3	3
8780	2022	1	1	2	1	1	2	3	1	2	2	1	2	3	1	1	1	1	2	4	3	3	4	4
8781	2022	2	2	2	1	3	3	19	1	1	2	10	3	2	0	1	1	1	1	2	3	2	2	3
8782	2022	1	1	2	1	1	2	12	1	2	11	11	1	5	0	0	1	1	2	3	3	3	3	3
8783	2022	1	2	2	1	3	2	3	1	1	2	5	2	3	0	0	1	1	2	2	1	2	1	1
8784	2022	1	1	2	1	1	1	10	1	1	7	7	1	3	0	0	1	1	2	3	1	1	1	1
8785	2022	6	2	2	1	1	2	3	1	1	6	2	3	3	0	0	1	1	3	3	2	2	2	3
8786	2022	1	1	2	1	2	6	26	1	2	1	2	2	3	0	0	0	1	1	3	1	1	2	2
8787	2022	2	1	2	1	1	1	10	1	2	3	10	7	3	0	0	0	0	3	3	1	2	1	2
8788	2022	1	2	2	1	2	1	19	1	2	2	5	1	3	0	1	1	1	1	2	2	2	1	2
8789	2022	1	2	2	1	3	2	3	2	1	7	7	3	5	1	0	1	0	4	4	4	3	3	4
8790	2022	2	2	2	1	1	2	3	1	2	3	2	1	4	0	0	0	1	3	4	3	3	2	3
8791	2022	1	1	2	1	3	6	3	1	2	7	3	1	2	0	0	1	1	4	4	4	4	4	4
8792	2022	1	2	2	1	1	1	3	1	2	2	2	1	3	0	0	1	1	4	2	4	2	4	4
8793	2022	1	2	2	1	3	2	3	2	2	7	1	4	1	0	0	1	1	4	3	4	4	3	4
8794	2022	1	2	2	1	3	1	3	1	1	7	7	4	3	0	0	1	0	2	1	1	1	1	1
8795	2022	4	2	2	1	1	1	9	1	1	1	3	1	2	0	0	0	0	3	4	3	4	4	4
8796	2022	1	1	2	1	1	2	10	1	2	3	3	2	2	0	0	1	1	3	1	2	1	1	1
8797	2022	1	2	2	1	2	2	3	1	2	3	2	2	3	0	0	1	1	3	3	1	3	3	3
8798	2022	2	2	2	1	1	1	8	1	2	3	3	1	3	0	0	1	0	2	1	3	2	3	2
8799	2022	1	2	2	1	1	2	13	1	2	4	4	3	2	1	1	1	1	3	3	3	1	3	3
8800	2022	1	2	2	1	1	6	11	1	2	11	1	3	2	0	1	1	1	4	3	3	3	3	3
8801	2022	2	2	2	1	1	3	7	1	1	10	5	4	5	1	0	0	1	2	2	2	2	1	2
8802	2022	1	2	2	1	1	1	9	1	2	5	5	1	3	0	1	1	1	4	4	4	4	4	4
8803	2022	1	2	2	1	1	2	7	1	1	2	1	4	4	0	1	1	1	2	3	3	3	3	3
8804	2022	1	2	2	1	3	2	3	2	1	1	1	5	2	1	1	1	1	4	1	3	4	3	3
8805	2022	1	2	2	1	2	6	22	1	2	5	5	2	2	0	0	0	1	2	1	2	1	1	1
8806	2022	1	2	2	1	1	6	11	1	2	7	5	1	3	0	1	0	0	3	3	3	3	3	3
8807	2022	1	2	2	1	1	1	9	2	2	7	7	1	3	0	1	1	1	2	3	4	3	3	3
8808	2022	2	2	2	1	1	1	8	1	2	4	5	1	2	0	0	0	0	4	3	3	4	2	3
8809	2022	2	2	2	1	2	6	12	1	1	11	7	3	2	0	1	1	0	4	4	4	4	4	4
8810	2022	2	2	2	1	1	2	7	1	1	5	5	2	5	0	0	1	0	1	1	2	2	1	1
8811	2022	1	2	2	1	3	1	3	1	2	5	5	3	3	0	0	1	1	4	2	1	2	2	2
8812	2022	1	2	2	1	3	2	3	2	1	8	7	3	3	1	1	1	1	4	4	4	4	4	4
8813	2022	2	1	2	1	1	1	10	1	2	5	3	7	3	0	1	0	1	3	1	2	1	1	1
8814	2022	1	1	2	1	1	6	12	1	1	3	5	7	4	0	0	0	1	1	3	3	2	3	3
8815	2022	1	2	2	1	1	2	13	1	2	1	1	2	2	0	0	1	0	4	1	3	2	3	2
8816	2022	4	1	2	1	1	6	21	1	1	10	10	1	3	0	1	0	1	1	1	3	1	1	1
8817	2022	2	2	2	1	1	2	7	1	1	3	3	2	3	0	0	1	1	1	4	4	3	3	4
8818	2022	2	2	2	1	1	3	11	1	2	5	5	1	3	0	0	0	1	1	1	2	3	2	2
8819	2022	1	1	2	1	3	2	29	1	1	3	4	1	4	0	0	0	1	1	3	3	2	2	2
8820	2022	1	2	2	1	3	2	19	1	2	2	4	2	4	1	0	0	1	2	3	2	2	2	2
8821	2022	1	2	2	1	1	6	9	1	2	3	3	1	4	0	0	0	0	1	2	2	1	1	1
8822	2022	2	1	2	1	1	3	23	1	2	3	3	7	2	0	0	0	0	1	1	1	3	1	1
8823	2022	1	2	2	1	1	6	29	1	1	7	11	1	2	0	1	1	1	4	4	4	4	3	4
8824	2022	1	2	2	1	1	6	29	1	1	5	5	2	3	0	1	0	1	1	1	2	2	2	1
8825	2022	1	2	2	1	3	3	3	1	1	8	8	1	2	0	0	0	1	1	1	1	1	2	1
8826	2022	1	2	2	1	1	6	24	1	2	3	3	1	3	0	1	1	0	2	3	3	3	3	3
8827	2022	1	2	2	1	1	6	6	1	2	10	3	1	3	0	0	0	0	2	4	1	3	3	3
8828	2022	1	2	2	1	2	6	3	1	1	2	2	2	3	0	1	1	1	2	1	2	1	2	2
8829	2022	1	2	2	1	1	2	12	1	2	7	2	1	1	0	0	1	0	3	3	2	3	2	3
8830	2022	1	2	2	1	1	2	3	1	2	2	2	1	3	0	0	1	1	4	4	3	4	3	4
8831	2022	1	1	2	1	3	2	2	1	1	7	4	2	2	0	1	1	0	3	4	4	4	3	4
8832	2022	1	2	2	1	2	1	3	1	2	2	3	3	2	0	0	1	1	2	2	2	3	3	3
8833	2022	1	2	2	1	3	2	3	1	2	7	7	1	2	0	1	1	1	4	4	4	4	4	4
8834	2022	1	2	2	1	1	6	3	1	2	2	2	2	3	0	0	1	1	4	2	4	4	4	4
8835	2022	1	1	2	1	3	2	3	1	1	5	4	3	4	1	1	1	1	1	2	1	4	2	2
8836	2022	2	2	2	1	3	3	3	2	1	7	11	7	2	1	1	1	0	1	1	1	1	1	1
8837	2022	1	2	2	1	1	6	30	1	1	3	5	1	4	0	0	1	1	3	1	1	1	1	1
8838	2022	1	2	2	1	3	6	3	1	1	4	4	2	3	0	0	1	1	4	4	4	4	4	4
8839	2022	1	2	2	1	3	1	3	1	2	2	2	2	2	0	1	1	1	2	2	2	2	2	2
8840	2022	1	2	2	1	3	1	3	1	1	7	6	2	2	1	0	0	1	4	3	3	3	2	3
8841	2022	1	1	2	1	3	2	10	2	2	2	5	2	3	0	1	1	1	1	2	2	3	2	2
8842	2022	2	2	2	1	1	3	3	1	1	4	4	2	3	1	0	0	0	1	1	1	2	1	1
8843	2022	1	2	2	1	3	6	3	1	1	5	5	1	2	0	1	1	0	2	4	3	4	4	4
8844	2022	2	2	2	1	3	1	3	1	1	7	7	4	2	0	0	1	1	2	2	2	1	2	2
8845	2022	1	2	2	1	3	2	3	2	1	1	1	3	2	0	1	1	1	1	1	1	2	2	1
8846	2022	2	2	2	1	1	1	3	1	1	6	2	2	3	0	1	1	1	1	2	1	1	2	1
8847	2022	6	2	2	1	3	6	3	1	1	1	8	2	3	0	0	1	1	4	2	3	4	4	4
8848	2022	1	1	2	1	1	6	8	1	2	2	5	1	1	0	0	0	0	2	2	2	1	3	2
8849	2022	2	2	2	1	3	6	3	1	1	2	8	2	2	0	1	1	1	3	4	4	4	3	4
8850	2022	1	2	2	1	2	6	3	1	2	2	2	4	2	0	1	1	0	4	4	4	4	4	4
8851	2022	1	2	2	1	1	1	3	1	1	2	3	1	3	0	1	1	1	1	2	1	1	1	1
8852	2022	1	2	2	1	3	2	9	2	2	2	5	1	2	0	0	0	1	2	4	3	4	4	4
8853	2022	1	1	2	1	2	6	26	1	1	2	3	1	2	0	0	0	1	2	1	1	1	1	1
8854	2022	1	2	2	1	1	6	30	1	1	2	7	1	3	0	1	1	1	1	2	2	2	1	2
8855	2022	1	2	2	1	3	2	3	2	1	1	1	3	2	1	1	1	1	4	4	4	4	4	4
8856	2022	1	2	2	1	3	2	3	1	1	2	8	2	2	0	0	1	1	3	3	4	3	4	3
8857	2022	1	2	2	1	1	4	3	1	2	7	1	7	2	0	0	1	1	4	3	4	1	4	4
8858	2022	2	2	2	1	1	3	3	1	1	2	2	1	3	0	0	1	1	2	2	3	3	1	2
8859	2022	1	2	2	1	3	6	3	1	1	2	2	3	2	1	1	1	1	4	1	3	3	3	3
8860	2022	1	2	2	1	1	6	17	1	2	7	8	7	3	1	1	1	1	3	3	3	2	2	3
8861	2022	1	2	2	1	3	2	19	2	2	11	8	3	3	0	1	1	1	4	4	3	4	4	4
8862	2022	1	2	2	1	1	6	29	1	1	2	2	1	3	0	0	1	1	3	1	2	3	1	2
8863	2022	2	1	2	1	1	1	10	1	2	3	9	1	4	0	0	1	1	1	1	2	2	1	1
8864	2022	1	2	2	1	1	1	3	1	1	6	10	1	2	0	1	1	1	3	3	2	3	3	3
8865	2022	1	2	2	1	3	2	3	2	1	2	2	2	3	1	1	1	1	4	4	4	4	4	4
8866	2022	1	2	2	1	1	2	7	1	1	2	11	1	3	0	0	1	1	1	2	3	3	2	3
8867	2022	2	2	2	1	3	1	3	1	1	4	4	1	2	0	0	1	1	2	4	2	3	2	3
8868	2022	1	2	2	1	3	1	3	1	2	5	2	1	4	0	0	1	1	3	3	3	3	3	3
8869	2022	1	2	2	1	3	4	3	2	2	9	9	4	3	1	1	1	1	4	4	4	4	4	4
8870	2022	1	2	2	1	2	2	3	1	2	4	4	1	4	0	1	1	0	3	2	4	3	2	3
8871	2022	1	1	2	1	1	2	4	1	1	5	5	1	2	0	1	0	1	4	2	1	1	2	2
8872	2022	1	2	2	1	3	2	3	2	1	2	2	1	2	1	1	1	1	3	4	2	4	2	3
8873	2022	1	1	2	1	3	2	30	1	2	7	3	4	3	0	0	0	0	3	2	2	1	1	2
8874	2022	1	2	2	1	1	1	9	1	1	5	5	2	4	0	0	1	1	3	3	3	2	3	3
8875	2022	1	2	2	1	2	2	15	1	1	3	4	1	3	0	0	0	0	2	2	4	3	3	3
8876	2022	2	1	2	1	1	1	10	1	1	2	2	1	3	0	0	0	0	2	3	4	4	3	4
8877	2022	1	2	2	1	1	1	12	1	1	11	5	3	2	1	1	1	0	1	2	4	4	3	3
